Aitor Ruibal,ESP,"DF,FW",28-045,17,10,972,10.8,2,1,3,2,0,0,4,0,0.8,0.8,1.3,2.1,22,53,50,0.19,0.09,0.28,0.19,0.28,0.08,0.12,0.19,0.08,0.19,2024,Real Betis
Nabil Fekir,FRA,"MF,FW",30-293,16,9,891,9.9,1,2,3,1,0,0,0,0,2,2,1.9,3.9,29,55,64,0.1,0.2,0.3,0.1,0.3,0.21,0.19,0.4,0.21,0.4,2024,Real Betis
Youssouf Sabaly,SEN,DF,31-062,9,9,807,9,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,24,37,31,0,0.11,0.11,0,0.11,0.01,0.04,0.05,0.01,0.05,2024,Real Betis
Rodri,ESP,"FW,MF",23-356,25,8,912,10.1,0,0,0,0,0,0,0,0,1,1,1,2,40,57,104,0,0,0,0,0,0.1,0.1,0.19,0.1,0.19,2024,Real Betis
Sokratis Papastathopoulos,GRE,DF,35-332,11,8,776,8.6,0,0,0,0,0,0,5,0,0.2,0.2,0,0.2,1,10,1,0,0,0,0,0,0.02,0,0.03,0.02,0.03,2024,Real Betis
Claudio Bravo,CHI,GK,41-023,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0.01,0,0.01,2024,Real Betis
Luiz Henrique,BRA,FW,23-125,14,6,616,6.8,0,3,3,0,0,0,1,0,1.2,1.2,1.6,2.9,35,17,58,0,0.44,0.44,0,0.44,0.18,0.24,0.42,0.18,0.42,2024,Real Betis
Sergi Altimira,ESP,MF,22-255,12,6,504,5.6,1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.4,9,28,7,0.18,0,0.18,0.18,0.18,0.03,0.05,0.08,0.03,0.08,2024,Real Betis
Abdessamad Ezzalzouli,MAR,FW,22-141,22,5,702,7.8,1,0,1,1,0,0,1,0,1.3,1.3,0.2,1.6,49,22,72,0.13,0,0.13,0.13,0.13,0.17,0.03,0.2,0.17,0.2,2024,Real Betis
Andrés Guardado,MEX,MF,37-221,12,4,447,5,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,5,36,6,0,0,0,0,0,0.03,0.04,0.06,0.03,0.06,2024,Real Betis
Borja Iglesias,ESP,FW,31-110,11,4,408,4.5,0,1,1,0,0,0,2,0,0.6,0.6,0.9,1.5,5,12,32,0,0.22,0.22,0,0.22,0.13,0.21,0.34,0.13,0.34,2024,Real Betis
Luiz Felipe,ITA,DF,27-045,4,4,360,4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,4,0,0,0,0,0,0,0.02,0.06,0.07,0.02,0.07,2024,Real Betis
Ezequiel Ávila,ARG,FW,30-090,6,4,298,3.3,1,0,1,1,0,0,4,1,0.7,0.7,0.1,0.8,7,6,31,0.3,0,0.3,0.3,0.3,0.22,0.02,0.24,0.22,0.24,2024,Real Betis
William Carvalho,POR,MF,32-029,19,3,588,6.5,1,3,4,1,0,0,2,0,0.4,0.4,0.8,1.1,11,47,10,0.15,0.46,0.61,0.15,0.61,0.06,0.12,0.17,0.06,0.17,2024,Real Betis
Marc Bartra,ESP,DF,33-112,3,3,225,2.5,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,2,5,0,0,0,0,0,0,0.08,0,0.08,0.08,0.08,2024,Real Betis
Francisco Barbosa,ESP,GK,24-365,3,2,225,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Real Betis
Cédric Bakambu,COD,FW,33-025,4,2,194,2.2,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,5,4,12,0,0,0,0,0,0.2,0.13,0.33,0.2,0.33,2024,Real Betis
Juan Cruz,ESP,FW,24-011,5,0,76,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,3,10,0,0,0,0,0,0.09,0.05,0.13,0.09,0.13,2024,Real Betis
Ricardo Visus,ESP,DF,23-012,2,0,76,0.8,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,,,,,2024,Real Betis
Pablo Busto,ESP,DF,18-234,2,0,44,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1,1,1,0,0,0,0,0,0.03,0.41,0.44,0.03,0.44,2024,Real Betis
Paul Akouokou,CIV,MF,26-138,2,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,Real Betis
Enrique,ESP,MF,20-233,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Real Betis
Guilherme Fernandes,POR,GK,23-039,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Real Betis
Daniel Guerrero,ESP,MF,18-285,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Real Betis
Nobel Mendy,FRA,DF,19-246,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Real Betis
Xavi Pleguezuelo,ESP,DF,21-113,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Real Betis
Squad Total,,,28.6,33,374,3060,34,42,28,70,40,2,2,82,3,39.6,38.1,29.7,67.8,610,1292,1279,1.24,0.82,2.06,1.18,2,1.16,0.87,2.04,1.12,1.99,2024,Real Betis
Opponent Total,,,27.9,33,374,3060,34,36,20,56,29,7,8,87,5,45.4,39.1,29.4,68.5,572,1297,1279,1.06,0.59,1.65,0.85,1.44,1.33,0.86,2.2,1.15,2.01,2024,Real Betis
José Luis García Vayá,ESP,MF,25-269,34,34,3032,33.7,6,1,7,0,6,7,4,0,6.5,0.9,3.1,4,26,237,40,0.18,0.03,0.21,0,0.03,0.19,0.09,0.28,0.03,0.12,2024,Valencia
Giorgi Mamardashvili,GEO,GK,23-220,33,33,2924,32.5,0,0,0,0,0,0,3,1,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,2024,Valencia
Hugo Duro,ESP,FW,24-178,34,33,2830,31.4,13,2,15,13,0,0,4,0,11.4,11.4,1.3,12.6,22,32,148,0.41,0.06,0.48,0.41,0.48,0.36,0.04,0.4,0.36,0.4,2024,Valencia
Cristhian Mosquera,COL,DF,19-314,32,29,2715,30.2,0,0,0,0,0,0,2,0,0.7,0.7,0,0.7,13,61,3,0,0,0,0,0,0.02,0,0.02,0.02,0.02,2024,Valencia
Francisco Perez,ESP,"MF,FW",21-240,32,27,2049,22.8,1,4,5,1,0,0,4,0,1.1,1.1,2.6,3.6,59,41,145,0.04,0.18,0.22,0.04,0.22,0.05,0.11,0.16,0.05,0.16,2024,Valencia
Diego López,ESP,"MF,FW",21-359,32,26,2324,25.8,3,6,9,3,0,0,2,0,3.1,3.1,4.1,7.2,64,59,159,0.12,0.23,0.35,0.12,0.35,0.12,0.16,0.28,0.12,0.28,2024,Valencia
Javier Guerra,ESP,MF,21-126,32,25,2252,25,4,1,5,4,0,0,3,1,2.4,2.4,0.9,3.3,43,68,64,0.16,0.04,0.2,0.16,0.2,0.1,0.04,0.13,0.1,0.13,2024,Valencia
Thierry Correia,POR,DF,25-058,27,22,1896,21.1,0,2,2,0,0,0,2,1,0.6,0.6,0.7,1.3,30,73,43,0,0.09,0.09,0,0.09,0.03,0.03,0.06,0.03,0.06,2024,Valencia
José Luis Gayà,ESP,DF,28-347,22,22,1749,19.4,1,2,3,1,0,0,2,0,0.5,0.5,2.6,3.1,38,72,94,0.05,0.1,0.15,0.05,0.15,0.03,0.13,0.16,0.03,0.16,2024,Valencia
Dimitri Foulquier,FRA,"DF,MF",31-044,29,16,1602,17.8,0,0,0,0,0,0,2,0,0.6,0.6,0.9,1.6,40,63,56,0,0,0,0,0,0.04,0.05,0.09,0.04,0.09,2024,Valencia
Gabriel Paulista,BRA,DF,33-162,18,16,1398,15.5,0,0,0,0,0,0,6,1,0.4,0.4,0.2,0.6,2,33,2,0,0,0,0,0,0.02,0.01,0.04,0.02,0.04,2024,Valencia
Cenk Özkacar,TUR,DF,23-213,20,15,1358,15.1,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.3,15,49,5,0,0,0,0,0,0.02,0,0.02,0.02,0.02,2024,Valencia
Mouctar Diakhaby,GUI,"DF,MF",27-139,14,12,1073,11.9,1,0,1,1,0,0,6,0,0.7,0.7,0,0.8,7,29,1,0.08,0,0.08,0.08,0.08,0.06,0,0.06,0.06,0.06,2024,Valencia
Sergi Canós,ESP,"MF,FW",27-094,23,12,972,10.8,1,2,3,1,0,0,0,0,1.4,1.4,2,3.4,26,40,77,0.09,0.19,0.28,0.09,0.28,0.13,0.18,0.31,0.13,0.31,2024,Valencia
Hugo Guillamón,ESP,MF,24-096,24,10,1157,12.9,1,0,1,1,0,0,6,0,0.2,0.2,0.4,0.6,6,56,10,0.08,0,0.08,0.08,0.08,0.02,0.03,0.04,0.02,0.04,2024,Valencia
Roman Yaremchuk,UKR,FW,28-161,22,10,797,8.9,3,0,3,3,0,0,2,0,2.9,2.9,0.1,3.1,10,19,40,0.34,0,0.34,0.34,0.34,0.33,0.02,0.35,0.33,0.35,2024,Valencia
Domingos André Ribeiro Almeida,POR,"FW,MF",23-342,14,10,751,8.3,2,1,3,2,0,0,0,0,0.3,0.3,1,1.3,19,35,22,0.24,0.12,0.36,0.24,0.36,0.04,0.11,0.15,0.04,0.15,2024,Valencia
Selim Amallah,MAR,"FW,MF",27-173,18,7,595,6.6,0,1,1,0,0,0,5,1,0.4,0.4,0.3,0.8,7,21,35,0,0.15,0.15,0,0.15,0.06,0.05,0.12,0.06,0.12,2024,Valencia
Jesus Vazquez,ESP,"DF,MF",21-125,20,6,716,8,1,0,1,1,0,0,1,0,1.2,1.2,0.1,1.3,14,15,29,0.13,0,0.13,0.13,0.13,0.15,0.02,0.16,0.15,0.16,2024,Valencia
Yarek Hernandis,ESP,DF,19-115,11,4,465,5.2,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,0,0,,,,,,2024,Valencia
Peter González,DOM,"MF,FW",21-286,11,3,425,4.7,0,0,0,0,0,0,1,0,1.4,1.4,0.7,2,11,10,24,0,0,0,0,0,0.29,0.14,0.43,0.29,0.43,2024,Valencia
Pablo Gozalbez,ESP,"MF,FW",23-006,5,1,103,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.01,0,0.01,0.01,0.01,2024,Valencia
Jaume Doménech,ESP,GK,33-183,2,1,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Valencia
Alberto Marí,ESP,"FW,MF",22-300,12,0,117,1.3,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.8,1,3,6,0,0.77,0.77,0,0.77,0.11,0.48,0.59,0.11,0.59,2024,Valencia
Cristian,ESP,GK,26-046,1,0,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Valencia
Hugo González,ESP,"MF,FW",21-089,7,0,54,0.6,0,1,1,0,0,0,0,0,0,0,0.5,0.5,1,1,5,0,1.67,1.67,0,1.67,0.03,0.84,0.87,0.03,0.87,2024,Valencia
Mario Dominguez,ESP,FW,20-086,3,0,25,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,1,1,0,0,0,0,0,0.59,0,0.59,0.59,0.59,2024,Valencia
César Tárrega,ESP,DF,22-070,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Valencia
Vicent Abril Sanz,ESP,GK,19-081,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Valencia
Marco Camús,ESP,MF,22-172,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Valencia
Ruben Lendinez,ESP,DF,21-053,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Valencia
David Otorbi,ESP,FW,16-203,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Valencia
Martín Tejón,ESP,MF,20-024,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Valencia
Squad Total,,,24.6,33,374,3060,34,37,24,61,31,6,7,59,5,35.9,30.4,22.5,52.9,454,1018,1014,1.09,0.71,1.79,0.91,1.62,1.06,0.66,1.72,0.9,1.56,2024,Valencia
Opponent Total,,,27.9,33,374,3060,34,38,27,65,36,2,5,100,5,41.6,37.7,28.8,66.5,560,1433,1419,1.12,0.79,1.91,1.06,1.85,1.22,0.85,2.07,1.11,1.95,2024,Valencia
Filip Jørgensen,DEN,GK,22-020,33,33,2970,33,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Villarreal
Alex Baena,ESP,"MF,FW",22-291,31,30,2338,26,2,12,14,2,0,1,9,1,6.9,6.1,7.3,13.4,75,146,160,0.08,0.46,0.54,0.08,0.54,0.27,0.28,0.55,0.24,0.52,2024,Villarreal
Gerard Moreno,ESP,FW,32-029,29,27,2143,23.8,10,4,14,8,2,3,0,0,9.7,7.3,5,12.3,45,143,187,0.42,0.17,0.59,0.34,0.5,0.41,0.21,0.61,0.31,0.52,2024,Villarreal
Daniel Parejo,ESP,MF,35-020,29,26,2327,25.9,3,5,8,0,3,3,4,0,2.9,0.5,2.5,3,11,176,26,0.12,0.19,0.31,0,0.19,0.11,0.1,0.21,0.02,0.12,2024,Villarreal
Alexander Sørloth,NOR,FW,28-153,30,26,2203,24.5,17,6,23,17,0,0,3,0,10.5,10.5,3.7,14.2,42,34,133,0.69,0.25,0.94,0.69,0.94,0.43,0.15,0.58,0.43,0.58,2024,Villarreal
Raúl Albiol,ESP,DF,38-245,25,24,1986,22.1,0,1,1,0,0,0,6,0,0.4,0.4,0.8,1.3,8,61,0,0,0.05,0.05,0,0.05,0.02,0.04,0.06,0.02,0.06,2024,Villarreal
Jorge Cuenca,ESP,DF,24-171,25,17,1711,19,3,0,3,3,0,0,6,0,1,1,0.1,1,7,70,13,0.16,0,0.16,0.16,0.16,0.05,0,0.05,0.05,0.05,2024,Villarreal
Santi Comesaña,ESP,MF,27-214,24,17,1393,15.5,2,0,2,2,0,0,8,2,1.7,1.7,1.7,3.4,20,77,36,0.13,0,0.13,0.13,0.13,0.11,0.11,0.22,0.11,0.22,2024,Villarreal
Alberto Moreno,ESP,DF,31-306,26,16,1405,15.6,2,2,4,2,0,0,4,2,0.7,0.7,1.5,2.2,25,50,73,0.13,0.13,0.26,0.13,0.26,0.04,0.1,0.14,0.04,0.14,2024,Villarreal
Étienne Capoue,FRA,MF,35-300,29,15,1418,15.8,1,1,2,1,0,0,8,0,0.9,0.9,0.6,1.5,22,73,36,0.06,0.06,0.13,0.06,0.13,0.06,0.04,0.09,0.06,0.09,2024,Villarreal
Ilias Akhomach,MAR,"MF,FW",20-020,27,15,1365,15.2,2,2,4,2,0,0,4,0,3,3,2.3,5.3,61,35,139,0.13,0.13,0.26,0.13,0.26,0.2,0.15,0.35,0.2,0.35,2024,Villarreal
Alfonso Pedraza,ESP,DF,28-027,19,14,1116,12.4,1,3,4,1,0,0,4,1,0.6,0.6,3.6,4.2,55,31,97,0.08,0.24,0.32,0.08,0.32,0.05,0.29,0.34,0.05,0.34,2024,Villarreal
Kiko Femenía,ESP,DF,33-094,20,13,1314,14.6,0,0,0,0,0,0,6,0,0,0,0.4,0.4,40,80,40,0,0,0,0,0,0,0.03,0.03,0,0.03,2024,Villarreal
Juan Foyth,ARG,DF,26-115,12,12,1062,11.8,1,1,2,1,0,0,1,0,0.4,0.4,0.9,1.3,19,51,28,0.08,0.08,0.17,0.08,0.17,0.03,0.08,0.11,0.03,0.11,2024,Villarreal
Aïssa Mandi,ALG,DF,32-197,15,11,1023,11.4,1,0,1,1,0,0,3,0,0.6,0.6,0.7,1.3,6,47,4,0.09,0,0.09,0.09,0.09,0.06,0.06,0.11,0.06,0.11,2024,Villarreal
Yerson Mosquera,COL,DF,23-004,12,10,869,9.7,1,0,1,1,0,0,3,0,0.3,0.3,0.2,0.6,8,30,10,0.1,0,0.1,0.1,0.1,0.04,0.02,0.06,0.04,0.06,2024,Villarreal
Adrià Altimira,ESP,"DF,MF",23-039,11,10,775,8.6,0,0,0,0,0,0,3,0,0,0,0.1,0.1,10,29,15,0,0,0,0,0,0,0.01,0.02,0,0.02,2024,Villarreal
Francis Coquelin,FRA,MF,32-359,15,9,820,9.1,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.1,4,40,11,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,2024,Villarreal
José Luis Morales,ESP,"FW,MF",36-288,26,8,955,10.6,6,0,6,6,0,0,0,0,4.7,4.7,0.6,5.2,24,17,68,0.57,0,0.57,0.57,0.57,0.44,0.05,0.49,0.44,0.49,2024,Villarreal
Yeremi Pino,ESP,"MF,FW",21-199,7,7,475,5.3,0,0,0,0,0,0,4,0,1.4,1.4,0.2,1.7,11,10,49,0,0,0,0,0,0.27,0.05,0.31,0.27,0.31,2024,Villarreal
Gonçalo Guedes,POR,"FW,MF",27-159,13,6,688,7.6,3,2,5,3,0,0,0,0,1.4,1.4,1,2.4,27,40,58,0.39,0.26,0.65,0.39,0.65,0.19,0.13,0.31,0.19,0.31,2024,Villarreal
Eric Bailly,CIV,DF,30-024,7,6,569,6.3,0,0,0,0,0,0,3,0,0.2,0.2,0,0.2,3,11,1,0,0,0,0,0,0.04,0,0.04,0.04,0.04,2024,Villarreal
Matteo Gabbia,ITA,DF,24-198,7,6,477,5.3,0,0,0,0,0,0,2,0,0,0,0.1,0.1,1,9,0,0,0,0,0,0,0,0.02,0.02,0,0.02,2024,Villarreal
Ramón Terrats,ESP,MF,23-201,15,5,625,6.9,0,1,1,0,0,0,3,0,0.3,0.3,0.8,1.1,12,27,46,0,0.14,0.14,0,0.14,0.04,0.12,0.16,0.04,0.16,2024,Villarreal
Bertrand Traoré,BFA,"MF,FW",28-243,7,4,326,3.6,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.7,17,15,38,0,0,0,0,0,0.13,0.07,0.2,0.13,0.2,2024,Villarreal
Ben Brereton,CHI,"FW,MF",25-018,14,2,270,3,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,6,14,35,0,0,0,0,0,0.07,0.09,0.16,0.07,0.16,2024,Villarreal
Carlos Romero,ESP,DF,22-190,7,2,262,2.9,0,0,0,0,0,0,1,0,0.4,0.4,0,0.4,6,6,21,0,0,0,0,0,0.14,0,0.14,0.14,0.14,2024,Villarreal
Manu Trigueros,ESP,MF,32-202,12,1,218,2.4,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.5,5,14,11,0,0,0,0,0,0.19,0.02,0.21,0.19,0.21,2024,Villarreal
Denis Suárez,ESP,"MF,FW",30-121,4,1,133,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4,13,7,0,0,0,0,0,0.06,0.18,0.24,0.06,0.24,2024,Villarreal
Pepe Reina,ESP,GK,41-249,1,1,90,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Villarreal
Stefan Lekovic,SRB,DF,20-118,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Villarreal
Pascu,ESP,FW,21-027,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2024,Villarreal
Iker Álvarez,AND,GK,22-286,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Villarreal
Daniel Budesca,ESP,DF,17-345,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Villarreal
Abraham Rando,ESP,DF,22-306,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Villarreal
Squad Total,,,28.7,33,374,3060,34,55,40,95,50,5,7,97,7,48.5,43,34.6,77.6,574,1351,1343,1.62,1.18,2.79,1.47,2.65,1.43,1.02,2.44,1.26,2.28,2024,Villarreal
Opponent Total,,,27.9,33,374,3060,34,57,42,99,52,5,5,79,2,53.3,49.4,36.6,86,657,1475,1465,1.68,1.24,2.91,1.53,2.76,1.57,1.08,2.64,1.45,2.53,2024,Villarreal
David Soria,ESP,GK,31-032,34,34,3060,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Getafe
Nemanja Maksimović,SRB,MF,29-101,33,33,2915,32.4,4,0,4,4,0,0,3,0,5.5,5.5,0.8,6.3,18,61,34,0.12,0,0.12,0.12,0.12,0.17,0.03,0.2,0.17,0.2,2024,Getafe
Djené,TOG,"DF,MF",32-127,30,28,2319,25.8,0,0,0,0,0,0,13,1,0.1,0.1,0.3,0.4,12,93,17,0,0,0,0,0,0,0.01,0.02,0,0.02,2024,Getafe
Mason Greenwood,ENG,"MF,FW",22-218,29,26,2302,25.6,8,6,14,6,2,3,6,1,7.6,5.3,4.3,9.6,116,74,214,0.31,0.23,0.55,0.23,0.47,0.3,0.17,0.47,0.21,0.37,2024,Getafe
Diego Rico,ESP,DF,31-073,29,25,2345,26.1,0,7,7,0,0,0,8,0,0.3,0.3,3.7,4,25,114,72,0,0.27,0.27,0,0.27,0.01,0.14,0.15,0.01,0.15,2024,Getafe
Gastón Álvarez,URU,DF,24-043,30,25,2177,24.2,1,0,1,1,0,0,6,0,0.7,0.7,0.5,1.2,11,53,32,0.04,0,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.05,2024,Getafe
Borja Mayoral,ESP,FW,27-031,27,25,2153,23.9,15,1,16,11,4,4,2,0,11.9,8.7,1.4,10.1,27,67,100,0.63,0.04,0.67,0.46,0.5,0.5,0.06,0.55,0.36,0.42,2024,Getafe
Omar Alderete,PAR,DF,27-132,27,21,1880,20.9,0,1,1,0,0,0,7,1,1.1,1.1,1,2.1,17,78,8,0,0.05,0.05,0,0.05,0.05,0.05,0.1,0.05,0.1,2024,Getafe
